"Pasted","Symbol","Ensembl Gene ID","Entrez","Type","Species","Chr","Position (Mbp)","Description","percentage_gc_content","transcript_count","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons"
"XP_020602605.1"," ","LOC110041639",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000800.1",1.446146,"vacuolar protein sorting-associated protein 13D-like",39.32,1,71890,12438,13775,204,1133,68
"XP_020613919.1"," ","LOC110052131",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000012.1",1.463466,"pre-mRNA-processing-splicing factor 8",40.31,1,25124,5595,5790,71,53,32
"XP_020606220.1"," ","LOC110044978",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000957.1",1.468606,"putative glycerol kinase 5",41.35,1,3869,594,1197,248,355,6
"XP_020618239.1"," ","LOC110056132",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001560.1",1.492546,"serine/threonine-protein kinase MARK2-like, transcript variant X1",38.51,2,27043,374,1528,832,322,4
"XP_020604628.1"," ","LOC110043507",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000860.1",1.492595,"RNA-binding protein with serine-rich domain 1-like",42.3,1,2317,1170,2317,112,1035,1
"XP_020608501.1"," ","LOC110047109",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001107.1",1.502807,"anionic trypsin-like, transcript variant X2",40.5,2,5366,1266,2004,54,610,8
"XP_020617488.1"," ","LOC110055438",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001503.1",1.506109,"DNA replication licensing factor MCM3-like",37.54,1,23402,2487,3708,72,1149,26
"XP_020632237.1"," ","LOC110069119",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000457.1",1.514781,"uncharacterized LOC110069119, transcript variant X2",41.59,2,27518,3106,5492,692,1694,16
"XP_020622300.1"," ","LOC110059927",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001743.1",1.525325,"5'-AMP-activated protein kinase subunit beta-2-like",36,1,15695,951,2621,64,1543,8
"XP_020606020.1"," ","LOC110044779",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000956.1",1.525709,"protein bark beetle-like, transcript variant X1",41.4,3,27856,9336,11100,248,1314,18
"XP_020602151.1"," ","LOC110041210",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000778.1",1.542545,"mannose-1-phosphate guanyltransferase beta-like",38.59,1,2034,246,745,397,102,3
"XP_020609847.1"," ","LOC110048401",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001180.1",1.543404,"E3 ubiquitin-protein ligase TRIM71-like",42.84,1,2738,2265,2265,NA,NA,2
"XP_020626124.1"," ","LOC110063479",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000218.1",1.550562,"serine/threonine-protein phosphatase 4 regulatory subunit 4-like, transcript variant X2",38.74,2,16887,2574,3478,193,712,23
"XP_020626298.1"," ","LOC110063647",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000224.1",1.552258,"protein RCC2 homolog, transcript variant X2",38.82,2,24532,1524,3086,326,910,12
"XP_020606785.1"," ","LOC110045525",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001010.1",1.557917,"scm-like with four MBT domains protein 2",40.39,1,9535,2493,4677,96,2088,11
"XP_020620786.1"," ","LOC110058476",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001651.1",1.564,"X-ray repair cross-complementing protein 5-like",37.43,1,3703,456,537,81,NA,6
"XP_020605723.1"," ","LOC110044512",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000951.1",1.576683,"homeobox protein six1-like, transcript variant X1",39.58,3,11976,860,2289,125,1054,4
"XP_020604536.1"," ","LOC110043428",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000860.1",1.577608,"WD repeat-containing protein 17-like",39.6,1,21635,3702,6036,300,2034,28
"XP_020607071.1"," ","LOC110045781",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001014.1",1.582333,"protein RRP5 homolog",39.05,1,80472,5880,6799,217,702,50
"XP_020618238.1"," ","LOC110056131",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001560.1",1.586734,"stress-induced-phosphoprotein 1-like, transcript variant X2",38.46,2,14367,1690,2424,5,728,16
"XP_020612562.1"," ","LOC110050926",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001303.1",1.606011,"vacuolar protein sorting-associated protein 18 homolog",36.35,1,26662,2232,2940,97,611,23
"XP_020603890.1"," ","LOC110042851",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000847.1",1.606094,"protein CASC1-like",36.96,1,12099,2025,3060,536,499,17
"XP_020601325.1"," ","LOC110040428",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000538.1",1.619323,"U4/U6.U5 tri-snRNP-associated protein 2-like",36.45,1,1967,228,1478,1198,52,3
"XP_020603932.1"," ","LOC110042890",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000847.1",1.628767,"transmembrane protein 53-like",42.5,1,11098,858,1384,168,358,3
"XP_020602134.1"," ","LOC110041193",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000778.1",1.638986,"methionine--tRNA ligase, cytoplasmic-like",38.84,1,24209,2517,3239,10,712,28
"XP_020626853.1"," ","LOC110064187",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000242.1",1.660278,"phospholipid-transporting ATPase ID-like",37.39,1,32458,3441,5420,340,1298,33
"XP_020612585.1"," ","LOC110050945",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001303.1",1.662197,"vacuolar protein sorting-associated protein 26B-like",36.65,1,13328,681,854,80,93,7
"XP_020609851.1"," ","LOC110048406",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001180.1",1.705427,"proline dehydrogenase 1, mitochondrial-like",37.64,1,17425,1692,3434,545,1197,10
"XP_020607034.1"," ","LOC110045749",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001014.1",1.708149,"protein DPCD-like",39.26,1,11074,720,2478,52,1706,6
"XP_020626152.1"," ","LOC110063498",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000218.1",1.73782,"uncharacterized LOC110063498, transcript variant X2",38.75,2,7394,1821,3954,121,1891,4
"XP_020628214.1"," ","LOC110065421",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000299.1",1.740036,"28S ribosomal protein S10, mitochondrial-like",36.63,1,6176,651,966,NA,315,7
"XP_020620967.1"," ","LOC110058652",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001662.1",1.753037,"dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A-like",39.39,1,20442,2787,6198,1051,2360,22
"XP_020628215.1"," ","LOC110065422",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000299.1",1.754358,"dipeptidyl peptidase 3-like",39.95,1,8162,933,1064,NA,131,8
"XP_020632196.1"," ","LOC110069077",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000457.1",1.775805,"homeobox protein otx5-B-like, transcript variant X1",38.3,2,14691,606,2752,101,1843,5
"XP_020605999.1"," ","LOC110044762",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000956.1",1.797509,"dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase-like, transcript variant X2",39.45,2,11993,1431,2238,412,395,9
"XP_020602158.1"," ","LOC110041219",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000778.1",1.819796,"multiple RNA-binding domain-containing protein 1-like",38.18,1,2234,1311,2234,107,816,1
"XP_020602137.1"," ","LOC110041197",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000778.1",1.88564,"putative helicase mov-10-B.1",37.66,1,24900,2943,3473,144,243,14
"XP_020611337.1"," ","LOC110049845",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001262.1",1.895225,"protein flightless-1 homolog, transcript variant X1",37.59,2,24406,2520,5092,110,2462,36
"XP_020609085.1"," ","LOC110047665",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001126.1",1.9165,"vicilin-like seed storage protein At2g18540, transcript variant X2",40.1,2,6339,1486,2822,193,949,6
"XP_020631692.1"," ","LOC110068626",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000432.1",1.923172,"U4/U6.U5 tri-snRNP-associated protein 1-like",38.6,1,31611,2382,2835,111,342,32
"XP_020616376.1"," ","LOC110054332",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001433.1",1.940491,"organic cation transporter-like protein, transcript variant X2",41.83,2,13320,1202,1519,202,29,6
"XP_020620648.1"," ","LOC110058344",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001651.1",1.949085,"lipase maturation factor 2-like",38.48,1,10766,2049,2264,21,194,18
"XP_020609097.1"," ","LOC110047678",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001126.1",1.981111,"multidrug resistance protein 1-like, transcript variant X1",38.51,4,31560,4028,6485,390,2067,27
"XP_020602642.1"," ","LOC110041675",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000800.1",2.004728,"glyoxalase domain-containing protein 4-like",37.11,1,5646,894,926,24,8,6
"XP_020623671.1"," ","LOC110061170",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001820.1",2.006348,"endoplasmic reticulum aminopeptidase 1-like",39.58,1,23082,2952,4663,887,824,18
"XP_020609101.1"," ","LOC110047680",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001126.1",2.012804,"multidrug resistance protein 1-like",37.26,1,24575,3603,4770,915,252,23
"XP_020601286.1"," ","LOC110040396",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000538.1",2.024255,"uncharacterized LOC110040396, transcript variant X3",37.74,3,6838,788,2074,510,585,6
"XP_020630460.1"," ","LOC110067477",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000406.1",2.02462,"mitofusin-2-like",37.91,1,17425,2331,3928,469,1128,19
"XP_020620538.1"," ","LOC110058261",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001651.1",2.026265,"uncharacterized LOC110058261",40.7,1,9720,3351,4519,423,745,8
"XP_020612781.1"," ","LOC110051132",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001311.1",2.044993,"D-arabinitol dehydrogenase 1-like",39.15,1,3073,696,2633,1097,840,2
"XP_020603577.1"," ","LOC110042538",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000842.1",2.054074,"metastasis-associated protein MTA3-like",37.61,1,15881,2811,4133,172,1150,20
"XP_020602683.1"," ","LOC110041713",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000800.1",2.054686,"dimethylaniline monooxygenase [N-oxide-forming] 5-like",41.68,1,6261,1725,2362,16,621,3
"XP_020614188.1"," ","LOC110052405",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001346.1",2.145201,"dehydrogenase/reductase SDR family member 7-like, transcript variant X2",39.74,2,9856,1002,1925,235,688,7
"XP_020604744.1"," ","LOC110043607",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000865.1",2.147483,"proprotein convertase subtilisin/kexin type 5-like, transcript variant X1",40.28,2,5738,884,1208,286,38,6
"XP_020622812.1"," ","LOC110060382",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000703.1",2.208781,"putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16",40.52,1,30621,3093,3925,24,808,21
"XP_020614191.1"," ","LOC110052408",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001346.1",2.212149,"dehydrogenase/reductase SDR family member 7-like",37.3,1,12915,654,1159,379,126,3
"XP_020614194.1"," ","LOC110052410",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001346.1",2.226838,"dehydrogenase/reductase SDR family member 7-like, transcript variant X2",39.36,2,6285,447,1091,336,308,4
"XP_020619678.1"," ","LOC110057436",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001621.1",2.234064,"uncharacterized LOC110057436",39.61,1,4537,645,4446,3684,117,2
"XP_020620314.1"," ","LOC110058066",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001650.1",2.250155,"lactadherin-like",40.13,1,3808,1194,1479,NA,285,5
"XP_020606100.1"," ","LOC110044863",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000956.1",2.276628,"diacylglycerol kinase iota-like",36.16,1,14254,1839,2355,395,121,21
"XP_020601172.1"," ","LOC110040297",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000538.1",2.278786,"multidrug resistance-associated protein 4-like",40.02,1,13083,2172,2848,676,NA,4
"XP_020613633.1"," ","LOC110051890",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000012.1",2.279985,"probable ATP-dependent RNA helicase DDX43",38.63,1,24633,2358,3735,96,1281,23
"XP_020632291.1"," ","LOC110069160",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000457.1",2.302169,"thioredoxin-related transmembrane protein 2-B-like, transcript variant X2",37.74,2,6565,810,2419,417,1192,8
"XP_020612903.1"," ","LOC110051226",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001311.1",2.313561,"uncharacterized LOC110051226, transcript variant X2",39.22,2,84126,14626,16698,98,1875,6
"XP_020628090.1"," ","LOC110065301",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000299.1",2.338061,"uncharacterized LOC110065301, transcript variant X2",38.03,3,55404,1196,2745,215,933,8
"XP_020631454.1"," ","LOC110068419",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000432.1",2.339105,"mitogen-activated protein kinase kinase kinase 1-like",38.96,1,16124,2901,4029,82,1046,14
"XP_020623519.1"," ","LOC110061039",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000703.1",2.354612,"uncharacterized LOC110061039",37.84,1,15169,2253,2713,162,137,10
"XP_020618842.1"," ","LOC110056669",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000153.1",2.362862,"pyruvate carboxylase, mitochondrial-like",43.47,1,1968,456,533,77,NA,4
"XP_020631369.1"," ","LOC110068336",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000432.1",2.387208,"uncharacterized oxidoreductase YjmC-like",42.38,1,8709,1071,1345,126,148,12
"XP_020604377.1"," ","LOC110043277",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000009.1",2.410043,"tetratricopeptide repeat protein 28-like",45.29,1,4098,4086,4098,12,NA,1
"XP_020620350.1"," ","LOC110058099",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001650.1",2.434882,"neuropilin-1-like",42.2,1,1572,813,997,27,157,3
"XP_020611867.1"," ","LOC110050294",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001289.1",2.458069,"cytochrome P450 27C1-like",39.4,1,9960,1575,2975,237,1163,9
"XP_020611857.1"," ","LOC110050287",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001289.1",2.491669,"putative deoxyribonuclease TATDN2",38.77,1,1723,1044,1723,101,578,1
"XP_020611930.1"," ","LOC110050354",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001289.1",2.49559,"1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial-like",37.07,1,9317,1608,3500,NA,1892,9
"XP_020618303.1"," ","LOC110056198",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001560.1",2.506297,"poly [ADP-ribose] polymerase 1-like",40.14,1,35947,3603,4605,7,995,36
"XP_020626946.1"," ","LOC110064258",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000242.1",2.515507,"uracil-DNA glycosylase-like",38.18,1,5797,930,2136,96,1110,9
"XP_020604294.1"," ","LOC110043198",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000009.1",2.530608,"uncharacterized LOC110043198",40.26,1,3348,723,840,26,91,6
"XP_020616436.1"," ","LOC110054390",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001433.1",2.713724,"vacuolar protein sorting-associated protein 41 homolog",39.31,1,17357,2571,3673,11,1091,35
"XP_020614299.1"," ","LOC110052512",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001346.1",2.99258,"L-gulonolactone oxidase-like",38.88,1,21852,1452,2957,138,1367,13
"XP_020624809.1"," ","LOC110062270",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000703.1",3.113659,"ER membrane protein complex subunit 4-like",37.85,1,4726,540,1169,62,567,6
"XP_020623449.1"," ","LOC110060977",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001820.1",3.118829,"CAD protein-like, transcript variant X4",39.87,4,32096,5860,6062,15,187,36
"XP_020623527.1"," ","LOC110061051",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001820.1",3.206042,"tubulin alpha-8 chain-like",44.21,1,666,504,504,NA,NA,2
"XP_020613716.1"," ","LOC110051944",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000012.1",3.212604,"poly(U)-specific endoribonuclease-B-like",38.08,1,4979,846,1027,23,158,5
"XP_020618947.1"," ","LOC110056760",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000153.1",3.233749,"protein MEMO1-like",35.85,1,6531,879,2676,98,1699,8
"XP_020618710.1"," ","LOC110056549",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000153.1",3.362394,"RNA-binding protein pno1-like",40.14,1,5173,720,1565,86,759,7
"XP_020624392.1"," ","LOC110061870",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000703.1",3.467908,"cytosolic phospholipase A2-like, transcript variant X2",40.87,3,27636,2161,2921,554,206,15
"XP_020618982.1"," ","LOC110056784",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000153.1",3.468623,"rab GTPase-activating protein 1-like, transcript variant X2",37.88,3,25341,3358,5398,343,1354,23
"XP_020614094.1"," ","LOC110052321",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001346.1",3.513836,"UBX domain-containing protein 1-like",39.89,1,10758,1032,2516,1113,371,12
"XP_020619015.1"," ","LOC110056810",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000153.1",3.593069,"acyl-CoA-binding domain-containing protein 6-like",35.88,1,9924,774,1128,NA,354,9
"XP_020613872.1"," ","LOC110052086",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000012.1",3.937068,"serine/threonine-protein kinase 17B-like",39.58,1,4496,852,2223,1054,317,6
"XP_020620398.1"," ","LOC110058157",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001651.1",4.025958,"uncharacterized LOC110058157",39.29,1,4121,606,741,135,NA,5
"XP_020602001.1",NA,"Not mapped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XP_020605926.1",NA,"Not mapped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XP_020622133.1",NA,"Not mapped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XP_020624364.1",NA,"Not mapped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
